authors,title,year,scholar_link
"(1) AO Odewabi, RS Ajibola, KS Oritogun, M Ekor","Levels of Clara cell secretory protein and surfactant protein A in municipal solid waste management workers in Ibadan, Southwest Nigeria",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=jrH8VfwAAAAJ&pagesize=100&citation_for_view=jrH8VfwAAAAJ:pyW8ca7W8N0C
"(4) NE Thomford, FN Dampson, G Adjei, S Eliason, M Ekor, GB Kyei",Psychometric assessment of HIV stigma in patients attending a tertiary facility: An initial validation of the Berger HIV stigma scale in a Ghanaian perspective,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Fb4M2FoAAAAJ&pagesize=100&citation_for_view=Fb4M2FoAAAAJ:zA6iFVUQeVQC
"(5) A Osman, FA Johnson, S Mariwah, D Amoako-Sakyi, SA Owusu, M Ekor, ...",Antimalarial stocking decisions among medicine retailers in Ghana: implications for quality management and control of malaria,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=jrH8VfwAAAAJ&pagesize=100&citation_for_view=jrH8VfwAAAAJ:EUQCXRtRnyEC
"(1) MYT Jnr, JG Gatsi, EAK Amponsah, SDM Aba",Digital Financial Ecosystems,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=5xspOs8AAAAJ&pagesize=100&citation_for_view=5xspOs8AAAAJ:r0BpntZqJG4C
"(1) J Adusei-Gyamfi, ASA Gyebi, AK Amponsah, G Atampugre, S Tilahun, ...",Fostering community-based water quality and quantity monitoring through citizen science in the Ashanti Region of Ghana: a citizen science training report,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=u76wvSwAAAAJ&pagesize=100&citation_for_view=u76wvSwAAAAJ:YOwf2qJgpHMC
"(4) D Anokwah, E Asante-Kwatia, Y Jibira, IK Amponsah, S Kyei, GP Cobbold, ...","Pharmacognostic study, anti-inflammatory and, antioxidant activities of Loeseneriella africana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=0rK5vU8AAAAJ&pagesize=100&citation_for_view=0rK5vU8AAAAJ:Wp0gIr-vW9MC
"(1) J Adusei-Gyamfi, ASA Gyebi, AK Amponsah, G Atampugre, SA Tilahun, ...",Evaluating hydrological dynamics and water quality in agricultural landscapes in Ghana’s Forest Transition Belt: a citizen science approach,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=u76wvSwAAAAJ&pagesize=100&citation_for_view=u76wvSwAAAAJ:_kc_bZDykSQC
"(1) S Tilahun, AK Amponsah, G Atampugre, BZ Birhanu, M Dembélé, S Darko, ...",Integrated Land and Water Resources Assessment for Sustainable Irrigation Development in Changing Agroforestry Landscapes: A Case Study of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=u76wvSwAAAAJ&pagesize=100&citation_for_view=u76wvSwAAAAJ:5nxA0vEk-isC
"(1) J Ayettey, A Ablorde, GK Amlalo, BA Mensah, AA Kudom","Entomological surveillance on Aedes aegypti during covid 19 period in Cape Coast, Ghana: Risk of arboviral outbreaks, multiple insecticide resistance and distribution of …",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=3myrOX4AAAAJ&pagesize=100&citation_for_view=3myrOX4AAAAJ:maZDTaKrznsC
"(1) A Ablorde, J Ayettey, I Kroidl, A Wieser, AA Kudom","Co-occurrence of multiple kdr mutations (F1534C, V1016I, V410L) in Aedes aegypti from coastal areas in Ghana and assessment of the role of mosquito coil in causing pyrethroid …",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=3myrOX4AAAAJ&pagesize=100&citation_for_view=3myrOX4AAAAJ:k_IJM867U9cC
"(1) NI Gbordzoe, P Obeng, MA Ogum, M Amoadu, JO Sarfo, JEJ Hagan",Multiple sexual partnership among school-going adolescents in Benin: a population-based study of prevalence and predictors,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=RastfwEAAAAJ&pagesize=100&citation_for_view=RastfwEAAAAJ:sSrBHYA8nusC
"(2) RA Botwe, JK Hagan, SA Ofori, B Yeboah",Assessment of phenotypic variation in the local quail (Coturnix coturnix) populations of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=f7WddTwAAAAJ&pagesize=100&citation_for_view=f7WddTwAAAAJ:WF5omc3nYNoC
"(2) B Yeboah, JK Hagan, SA Ofori, RA Botwe",Morphometric characterization and diversity of indigenous ducks in agro-ecological zones of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=7bgHlXgAAAAJ&pagesize=100&citation_for_view=7bgHlXgAAAAJ:YFjsv_pBGBYC
"(2) F Kruenti, JK Hagan, SA Ofori, VK Lamptey",Variability in proximate and mineral compositions of yolk and albumen in eggs kept under different,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=f7WddTwAAAAJ&pagesize=100&citation_for_view=f7WddTwAAAAJ:roLk4NBRz8UC
"(2) F Kruenti, JK Hagan, SA Ofori, VK Lamptey",Variability in Proximate and Mineral Compositions of Yolk and Albumen in Eggs Kept Under Different Storage Conditions,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=f7WddTwAAAAJ&pagesize=100&citation_for_view=f7WddTwAAAAJ:5nxA0vEk-isC
"(3) FP Lamptey, E Teye, EE Abano, CLY Amuah",Application of handheld NIR spectrometer for simultaneous identification and quantification of quality parameters in intact mango fruits,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=v5twoU0AAAAJ&pagesize=100&citation_for_view=v5twoU0AAAAJ:g5m5HwL7SMYC
"(2) E Teye, CLY Amuah, TS Yeh, R Nyorkeh",Nondestructive detection of moisture content in palm oil by using portable vibrational spectroscopy and optimal prediction algorithms,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=v5twoU0AAAAJ&pagesize=100&citation_for_view=v5twoU0AAAAJ:RYcK_YlVTxYC
"(3) VG Boadu, E Teye, CLY Amuah, FP Lamptey, LK Sam-Amoah",Portable NIR spectroscopic application for coffee integrity and detection of adulteration with coffee husk,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=e7uxEsEAAAAJ&pagesize=100&citation_for_view=e7uxEsEAAAAJ:L8Ckcad2t8MC
"(5) JP Ninnoni, F Nsatimba, SO Agyemang, IT Commey, L Bennin, E Agyare, ...",An exploratory qualitative study of the psychological effects of HIV diagnosis; the need for early involvement of mental health professionals to improve linkage to care,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=cgs34hUAAAAJ&pagesize=100&citation_for_view=cgs34hUAAAAJ:VL0QpB8kHFEC
"(3) IT Commey, JPK Ninnoni, E Asamoah Ampofo, D Miezah",Living with Schizophrenia: The role of interpersonal relationships,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=INYQTsAAAAAJ&pagesize=100&citation_for_view=INYQTsAAAAAJ:Y0pCki6q_DkC
"(1) IT Commey, JPK Ninnoni, EA Ampofo, D Miezah",Living with Schizophrenia: the role of interpersonal relationships,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=7QN6R9YAAAAJ&pagesize=100&citation_for_view=7QN6R9YAAAAJ:_FxGoFyzp5QC
"(2) IT Commey, JPK Ninnoni, EA Ampofo, D Miezah",Discover Psychology,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=PzmYjA4AAAAJ&pagesize=100&citation_for_view=PzmYjA4AAAAJ:R3hNpaxXUhUC
"(1) POM Maison, I Yahaya, KAA Appiah, OE Ekor, C Apraku, E Egyir",Circumcision practice among trained circumcisers in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=dpU8YOAAAAAJ&pagesize=100&citation_for_view=dpU8YOAAAAAJ:7PzlFSSx8tAC
"(1) YA Nartey, AB Donkor, ADJ Siaw, OE Ekor, BB Jimah",Carbapenem‐Resistant Acinetobacter baumannii Bloodstream Infection in a Ghanaian Patient with Unilateral Diaphragmatic Eventration and HIV Type 1 Infection,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=4F_a_j8AAAAJ&pagesize=100&citation_for_view=4F_a_j8AAAAJ:O3NaXMp0MMsC
"(1) SK Tulashie, EEA Akpari, G Appiah, A Adongo, EK Andoh",Acid hydrolysis of sawdust waste into bioethanol,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=nPldrNcAAAAJ&pagesize=100&citation_for_view=nPldrNcAAAAJ:_5tno0g5mFcC
"(1) F Nuamah, SK Tulashie, JS Debrah, ROE Pèlèbè","Microplastics in the Gulf of Guinea: An analysis of concentrations and distribution in sediments, gills, and guts of fish collected off the coast of Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=nPldrNcAAAAJ&pagesize=100&citation_for_view=nPldrNcAAAAJ:a3BOlSfXSfwC
"(2) SK Tulashie, D Dodoo, E Ketu, SGK Adiku, MK Miyittah, E Forfoe, E Arthur",Environmental and socio-economic benefits of a circular economy for bioethanol production in the northern part of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=nPldrNcAAAAJ&pagesize=100&citation_for_view=nPldrNcAAAAJ:KbBQZpvPDL4C
"(3) F Nsiah, SK Tulashie, M Miyittah, F Nuamah, FW Tsyawo",Impact assessment of high-risk analytes in produced water from oil and gas industry,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=mrJgSPEAAAAJ&pagesize=100&citation_for_view=mrJgSPEAAAAJ:eQOLeE2rZwMC
"(2) SK Tulashie, M Iddrisu, M Miyittah, AWI Atiiga, S Mensah, AKB Dadzie",Large scale production of lipid for biodiesel from green microalgae using wastewater,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=nPldrNcAAAAJ&pagesize=100&citation_for_view=nPldrNcAAAAJ:yMeIxYmEMEAC
"(1) SK Tulashie, M Iddrisu, S Mensah, F Kotoka, K Adu",Adsorptive removal of reactive violet 5 azodye (V5R) with biochar: An ecofriendly technology,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=nPldrNcAAAAJ&pagesize=100&citation_for_view=nPldrNcAAAAJ:LhH-TYMQEocC
"(1) WK Darkwah, AB Appiagyei, JB Puplampu, J Otabil Bonsu",Mechanistic understanding of the use of single-atom and nanocluster catalysts for syngas production via partial oxidation of methane,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=58Ntc_oAAAAJ&pagesize=100&citation_for_view=58Ntc_oAAAAJ:4DMP91E08xMC
"(1) WK Darkwah, AB Appiagyei, JB Puplampu",Transforming the Petroleum Industry through Catalytic Oxidation Reactions vis-à-vis Preceramic Polymer Catalyst Supports,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=58Ntc_oAAAAJ&pagesize=100&citation_for_view=58Ntc_oAAAAJ:Wp0gIr-vW9MC
"(2) SS Kwapong, KK Asare, KA Kusi, F Pappoe, N Ndam, R Tahar, ...",Mosquito bites and stage-specific antibody responses against Plasmodium falciparum in southern Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xcDKnM8AAAAJ&pagesize=100&citation_for_view=xcDKnM8AAAAJ:7PzlFSSx8tAC
"(1) KK Asare, HA Bentil, E Gyesi, S Amoah, F Bentsi-Enchill, YK Opoku",Candidiasis profile at the outpatient department of the university of cape coast hospital in the central region of Ghana: a retrospective study,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xcDKnM8AAAAJ&pagesize=100&citation_for_view=xcDKnM8AAAAJ:hC7cP41nSMkC
"(2) PE Duntu, J Afrifa, YK Opoku, KK Asare",Plasmodium falciparum RIFINS: Role in malaria pathogenesis,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xcDKnM8AAAAJ&pagesize=100&citation_for_view=xcDKnM8AAAAJ:_Qo2XoVZTnwC
"(1) KK Asare, J Mbata, S Amoah, PB Mayeem, F Bentsi-Enchill, YK Opoku",Network of interaction among enterobacter species and klebsiella pneumonia clinical isolates and the antibiotic resistance pattern at cape coast,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xcDKnM8AAAAJ&pagesize=100&citation_for_view=xcDKnM8AAAAJ:iH-uZ7U-co4C
"(4) NE Thomford, A Anyanful, RO Ateko, D Blackhurst, RP Biney, D Boadi, ...","Apolipoprotein E genetic variation, atherogenic index and cardiovascular disease risk assessment in an African population: An analysis of HIV and malaria patients in Ghana",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Fb4M2FoAAAAJ&pagesize=100&citation_for_view=Fb4M2FoAAAAJ:u_35RYKgDlwC
"(5) NE Thomford, T Kellerman, O Debrah, A Anyanful, RP Biney, D Boadi, ...",PA-113 Pharmacogenomics of drug-drug interactions in malaria-HIV con-infections: effects on generic artemether-lumefantrine therapy used in Ghana for malaria treatment,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Fb4M2FoAAAAJ&pagesize=100&citation_for_view=Fb4M2FoAAAAJ:4OULZ7Gr8RgC
"(1) G Kwakye-Nuako, MT Mosore, D Boakye, PA Bates","Description, biology, and medical significance of Leishmania (Mundinia) chancei n. sp.(Kinetoplastea: Trypanosomatidae) from Ghana and Leishmania (Mundinia) procaviensis n. sp …",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ntt-KzG4umwC&pagesize=100&citation_for_view=ntt-KzG4umwC:ZeXyd9-uunAC
"(1) C Yeboaa, H Odoi, R Owusu Ntim, YD Boakye, G Kwakye-Nuako, ...",Diversity and antibiograms of bacteria isolated from cutaneous leishmaniasis wounds in the Nkwanta South District of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ntt-KzG4umwC&pagesize=100&citation_for_view=ntt-KzG4umwC:L8Ckcad2t8MC
"(1) H Almutairi, MD Urbaniak, MD Bates, G Kwakye-Nuako, WS Al-Salem, ...","Chromosome-Scale Assembly of the Complete Genome Sequence of Leishmania (Mundinia) procaviensis Isolate 253, Strain LV425",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=ntt-KzG4umwC&pagesize=100&citation_for_view=ntt-KzG4umwC:IWHjjKOFINEC
"(1) SO Sowah, LA Amaama, P Okyere, P Adoba, J Afrifa, I Donkor, ...",The dilemma of chronic kidney disease of unknown origin,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=6EDMHGAAAAAJ&pagesize=100&citation_for_view=6EDMHGAAAAAJ:TFP_iSt0sucC
"(2) S Amoah, AN Yartey, P Fosu Adjei, M Owusu-Akyaw, J Boachie, ...","HBV Infection Is an Intermediate‐Risk Disease, Whereas Anaemia Is a Mild‐to‐Moderate Public Health Problem in Young Ghanaian Adults: A Four‐Year Retrospective Analysis of …",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=HRdbdrQAAAAJ&pagesize=100&citation_for_view=HRdbdrQAAAAJ:NMxIlDl6LWMC
"(4) M Adanusa, G Adjei, S Eliason, S Amoah, C Benson, I Sirikyi, F Pappoe, ...",Sero-prevalence of Hepatitis B and C at a Primary Healthcare centre in Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=My8wGR8AAAAJ&pagesize=100&citation_for_view=My8wGR8AAAAJ:_FxGoFyzp5QC
"(2) S Amoah, AN Yartey, PF Adjei, M Owusu-Akyaw, J Boachie, DL Simpong, ...","Research Article HBV Infection Is an Intermediate-Risk Disease, Whereas Anaemia Is a Mild-to-Moderate Public Health Problem in Young Ghanaian Adults: A Four-Year Retrospective …",2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=HRdbdrQAAAAJ&pagesize=100&citation_for_view=HRdbdrQAAAAJ:fPk4N6BV_jEC
"(1) G Papageorgiou, SK Amoah, C Pierotti, M Otero, S Eckel, K Coffey, ...",Prenatal alcohol exposure results in brain region- and sex-specific changes in circHomer1 expression in adult mouse brain,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=cyNKoTMAAAAJ&pagesize=100&citation_for_view=cyNKoTMAAAAJ:YsMSGLbcyi4C
"(4) MO Adu, N Zigah, DO Yawson, KK Amoah, E Afutu, K Atiah, AA Darkwa, ...",Plasticity of root hair and rhizosheath traits and their relationship to phosphorus uptake in sorghum,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=k3qbOx4AAAAJ&pagesize=100&citation_for_view=k3qbOx4AAAAJ:MXK_kJrjxJIC
"(8) E Teye, CLY Amuah, K Atiah, RO Darko, T Abindaw, KK Amoah, ...",Quick determination of soil quality using portable spectroscopy and efficient multivariate techniques,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=e7uxEsEAAAAJ&pagesize=100&citation_for_view=e7uxEsEAAAAJ:IWHjjKOFINEC
"(7) E Teye, CLY Amuah, K Atiah, RO Darko, T Abindaw, KK Amoah, ...",Research Article Quick Determination of Soil Quality Using Portable Spectroscopy and Efficient Multivariate Techniques,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=VpWM714AAAAJ&pagesize=100&citation_for_view=VpWM714AAAAJ:MXK_kJrjxJIC
"(1) EK Dordoye, K Affram, E Dziwornu, AF Danso, F Djankpa, SK Adjenti",Perception of Alcohol Use and Alcohol Use Disorder among Persons Involved in Road Accidents at an Emergency Department: A Cross-Sectional Study,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=CG1ME44AAAAJ&pagesize=100&citation_for_view=CG1ME44AAAAJ:ULOm3_A8WrAC
"(1) IK Asante, JK Ocran, EW Inkoom",Modeling pesticide use behavior among farmers in the Upper East Region of Ghana: An empirical application of the Theory of Planned Behavior,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=hlE4-q8AAAAJ&pagesize=100&citation_for_view=hlE4-q8AAAAJ:8k81kl-MbHgC
"(1) IK Asante, EW Inkoom, JK Ocran, E Kyeremateng, G Sabari, FT Odamtten",Intention of smallholder maize farmers to adopt integrated pest management practices for fall armyworm control in the Upper East region of Ghana,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=hlE4-q8AAAAJ&pagesize=100&citation_for_view=hlE4-q8AAAAJ:5nxA0vEk-isC
"(2) A Qua-Enoo, B Bervell, P Nyagorme, JKE Edumadze",Distance Education in Ghana: Assessing Students Readiness for Information Communication Integration,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=qjLMhSAAAAAJ&pagesize=100&citation_for_view=qjLMhSAAAAAJ:4DMP91E08xMC
